"Continent","Country","City","State/Province","Airport Name","ICAO","IATA","Channel Description","Stream URL","Webcam URL","NearbyICAOs"
"North America","United States","Covington","Kentucky","Cincinnati/Northern Kentucky International Airport","KCVG","CVG","KCVG Clearance Delivery","https://www.liveatc.net/play/kcvg1_del.pls","",""
"North America","United States","Covington","Kentucky","Cincinnati/Northern Kentucky International Airport","KCVG","CVG","KCVG Ground","https://www.liveatc.net/play/kcvg1_gnd.pls","",""
"North America","United States","Covington","Kentucky","Cincinnati/Northern Kentucky International Airport","KCVG","CVG","KCVG Tower","https://www.liveatc.net/play/kcvg1_twr.pls","",""
"North America","United States","Lexington","Kentucky","Blue Grass Airport","KLEX","LEX","KLEX Gnd/Twr/App/Dep","https://www.liveatc.net/play/klex3.pls","",""
"North America","United States","Louisville","Kentucky","Bowman Field Airport","KLOU","LOU","KLOU ATIS","https://www.liveatc.net/play/klou_atis.pls","",""
"North America","United States","Louisville","Kentucky","Bowman Field Airport","KLOU","LOU","KLOU Del/Gnd","https://www.liveatc.net/play/klou_del_gnd.pls","",""
"North America","United States","Louisville","Kentucky","Bowman Field Airport","KLOU","LOU","KLOU Del/Gnd/Twr","https://www.liveatc.net/play/klou1_s.pls","",""
"North America","United States","Louisville","Kentucky","Bowman Field Airport","KLOU","LOU","KLOU Tower","https://www.liveatc.net/play/klou.pls","",""
"North America","United States","Louisville","Kentucky","Louisville International Airport-Standiford Field","KSDF","SDF","KSDF App/Dep #1","https://www.liveatc.net/play/ksdf_app_1.pls","",""
"North America","United States","Louisville","Kentucky","Louisville International Airport-Standiford Field","KSDF","SDF","KSDF App/Dep #2","https://www.liveatc.net/play/ksdf_app_2.pls","",""
"North America","United States","Louisville","Kentucky","Louisville International Airport-Standiford Field","KSDF","SDF","KSDF ATIS","https://www.liveatc.net/play/ksdf_atis.pls","",""
"North America","United States","Louisville","Kentucky","Louisville International Airport-Standiford Field","KSDF","SDF","KSDF Ground/Tower #1","https://www.liveatc.net/play/ksdf_twr.pls","",""
"North America","United States","Louisville","Kentucky","Louisville International Airport-Standiford Field","KSDF","SDF","KSDF Thunder Over Louisville Air Show #2","https://www.liveatc.net/play/ksdf_thunder2.pls","",""
"North America","United States","Baton Rouge","Louisiana","Baton Rouge Metropolitan Airport - Ryan Field","KBTR","BTR","KBTR App/Dep","https://www.liveatc.net/play/kbtr2_app.pls","",""
"North America","United States","Baton Rouge","Louisiana","Baton Rouge Metropolitan Airport - Ryan Field","KBTR","BTR","KBTR ATIS","https://www.liveatc.net/play/kbtr2_atis.pls","",""
"North America","United States","Baton Rouge","Louisiana","Baton Rouge Metropolitan Airport - Ryan Field","KBTR","BTR","KBTR Ground","https://www.liveatc.net/play/kbtr2_gnd.pls","",""
"North America","United States","Baton Rouge","Louisiana","Baton Rouge Metropolitan Airport - Ryan Field","KBTR","BTR","KBTR Tower","https://www.liveatc.net/play/kbtr2_twr.pls","",""
"North America","United States","Gonzales","Louisiana","Louisiana Regional Airport","KREG","REG","KREG CTAF","https://www.liveatc.net/play/kreg_ctaf.pls","",""
"North America","United States","Hammond","Louisiana","Hammond Northshore Regional Airport","KHDC","","KHDC ATIS","https://www.liveatc.net/play/khdc2_atis.pls","",""
"North America","United States","Hammond","Louisiana","Hammond Northshore Regional Airport","KHDC","","KHDC Ground","https://www.liveatc.net/play/khdc2_gnd.pls","",""
"North America","United States","Hammond","Louisiana","Hammond Northshore Regional Airport","KHDC","","KHDC Tower","https://www.liveatc.net/play/khdc2_twr.pls","",""
"North America","United States","Hammond","Louisiana","Hammond Northshore Regional Airport","KHDC","","New Orleans Approach (HDC Area)","https://www.liveatc.net/play/khdc2_app.pls","",""
"North America","United States","New Orleans","Louisiana","Louis Armstrong New Orleans International Airport","KMSY","MSY","KMSY App/Dep","https://www.liveatc.net/play/kmsy2_app.pls","",""
"North America","United States","New Orleans","Louisiana","Louis Armstrong New Orleans International Airport","KMSY","MSY","KMSY Del/Gnd","https://www.liveatc.net/play/kmsy2_del_gnd.pls","",""
"North America","United States","New Orleans","Louisiana","Louis Armstrong New Orleans International Airport","KMSY","MSY","KMSY Tower","https://www.liveatc.net/play/kmsy2_twr.pls","",""
"North America","United States","New Orleans","Louisiana","Lakefront Airport","KNEW","NEW","KNEW Ground/Tower","https://www.liveatc.net/play/knew_twrgnd.pls","",""
"North America","United States","New Roads","Louisiana","False River Regional Airport","KHZR","","KHZR AWOS","https://www.liveatc.net/play/khzr3_awos.pls","",""
"North America","United States","New Roads","Louisiana","False River Regional Airport","KHZR","","KHZR CTAF","https://www.liveatc.net/play/khzr3_ctaf.pls","",""
"North America","United States","New Roads","Louisiana","False River Regional Airport","KHZR","","KHZR Emergency/Guard","https://www.liveatc.net/play/khzr3_guard.pls","",""
"North America","United States","Auburn/Lewiston","Maine","Auburn Lewiston Municipal Airport","KLEW","LEW","KLEW CTAF","https://www.liveatc.net/play/kaug1_ctaf_122800.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","Boston Center (AUG02 Sector)","https://www.liveatc.net/play/kaug1_zbw_134950.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","Boston Center (Surry 15 Sector)","https://www.liveatc.net/play/kaug1_zbw_120250.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","KAUG Area Emergency/Guard","https://www.liveatc.net/play/kaug1_guard.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","KAUG ASOS","https://www.liveatc.net/play/kaug1_asos.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","KAUG Clearance Delivery","https://www.liveatc.net/play/kaug1_del.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","KAUG CTAF","https://www.liveatc.net/play/kaug1_ctaf.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","KAUG Del/CTAF","https://www.liveatc.net/play/kaug1_del_ctaf.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","Portland Approach (AUG Area)","https://www.liveatc.net/play/kaug1_app_128350.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","Portland Approach (AUG/PWM Areas)","https://www.liveatc.net/play/kaug1_app.pls","",""
"North America","United States","Augusta","Maine","Augusta State Airport","KAUG","AUG","Portland Approach (AUG/RKD Areas)","https://www.liveatc.net/play/kaug1_app_n.pls","",""
"North America","United States","Bangor","Maine","Bangor International Airport","KBGR","BGR","KBGR App/Dep","https://www.liveatc.net/play/kbgr_app.pls","",""
"North America","United States","Bangor","Maine","Bangor International Airport","KBGR","BGR","KBGR ATIS","https://www.liveatc.net/play/kbgr_atis.pls","",""
"North America","United States","Bangor","Maine","Bangor International Airport","KBGR","BGR","KBGR Del/Gnd/Twr","https://www.liveatc.net/play/kbgr.pls","",""
"North America","United States","Brunswick","Maine","Brunswick Executive Airport","KBXM","BXM","KBXM CTAF/AWOS","https://www.liveatc.net/play/kbxm2.pls","",""
"North America","United States","Houlton","Maine","Houlton International Airport","KHUL","HUL","KHUL ASOS","https://www.liveatc.net/play/khul_asos.pls","",""
"North America","United States","Houlton","Maine","Houlton International Airport","KHUL","HUL","KHUL/KPQI/ZBW01/15","https://www.liveatc.net/play/khul.pls","",""
"North America","United States","Houlton","Maine","Houlton International Airport","KHUL","HUL","ZBW Sector 01 (Millinocket High)","https://www.liveatc.net/play/kaug1_zbw_128050.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","Emergency/Guard","https://www.liveatc.net/play/kpwm2_guard.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","KPWM App/Dep #1","https://www.liveatc.net/play/kpwm2_app.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","KPWM App/Dep #2","https://www.liveatc.net/play/kpwm3_app.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","KPWM ATIS","https://www.liveatc.net/play/kpwm2_atis.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","KPWM Gnd/Tower","https://www.liveatc.net/play/kpwm2_gnd_twr.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","KPWM Gnd/Twr/App","https://www.liveatc.net/play/kpwm2_gnd_twr_app.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","KPWM Ground","https://www.liveatc.net/play/kpwm2_gnd.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","KPWM Tower #1","https://www.liveatc.net/play/kpwm2_twr.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","KPWM Tower #2","https://www.liveatc.net/play/kpwm3_twr.pls","",""
"North America","United States","Portland","Maine","Portland International Jetport","KPWM","PWM","KPWM Twr/App","https://www.liveatc.net/play/kpwm2_twr_app.pls","",""
"North America","United States","Presque Isle","Maine","Northern Maine Regional Airport at Presque Isle","KPQI","PQI","KHUL/KPQI/ZBW01/15","https://www.liveatc.net/play/khul.pls","",""
"North America","United States","Rockland","Maine","Knox County Regional Airport","KRKD","RKD","KRKD CTAF","https://www.liveatc.net/play/kaug1_ctaf_123050.pls","",""
"North America","United States","Sanford","Maine","Sanford Seacoast Regional Airport","KSFM","SFM","KSFM CTAF","https://www.liveatc.net/play/kmht_murp_123075.pls","",""
"North America","United States","Waterville","Maine","Waterville Robert Lafleur Airport","KWVL","WVL","KWVL CTAF","https://www.liveatc.net/play/kaug1_ctaf_122700.pls","",""
"North America","United States","Baltimore","Maryland","Baltimore/Washington International Thurgood Marshall Airport","KBWI","BWI","KBWI Clearance Delivery","https://www.liveatc.net/play/kbwi_del.pls","",""
"North America","United States","Baltimore","Maryland","Baltimore/Washington International Thurgood Marshall Airport","KBWI","BWI","KBWI Ground","https://www.liveatc.net/play/kbwi_es_gnd.pls","",""
"North America","United States","Baltimore","Maryland","Baltimore/Washington International Thurgood Marshall Airport","KBWI","BWI","KBWI Potomac App (BELAY) #2","https://www.liveatc.net/play/kbwi_es_app_125525.pls","",""
"North America","United States","Baltimore","Maryland","Baltimore/Washington International Thurgood Marshall Airport","KBWI","BWI","KBWI Potomac App (BWI Final)","https://www.liveatc.net/play/kbwi_es_final.pls","",""
"North America","United States","Baltimore","Maryland","Baltimore/Washington International Thurgood Marshall Airport","KBWI","BWI","KBWI Potomac Approach (GRACO Sector)","https://www.liveatc.net/play/kbwi_es_app_124550.pls","",""
"North America","United States","Baltimore","Maryland","Baltimore/Washington International Thurgood Marshall Airport","KBWI","BWI","KBWI Tower","https://www.liveatc.net/play/kbwi_es_twr.pls","",""
"North America","United States","Baltimore","Maryland","Baltimore/Washington International Thurgood Marshall Airport","KBWI","BWI","Potomac App (BELAY) #1","https://www.liveatc.net/play/kdmw2_app_125525.pls","",""
"North America","United States","Baltimore","Maryland","Baltimore/Washington International Thurgood Marshall Airport","KBWI","BWI","ZDC Washington Center (SWANN Sector)","https://www.liveatc.net/play/kbwi_es_zdc_swann.pls","",""
"North America","United States","Baltimore","Maryland","Martin State Airport","KMTN","MTN","KMTN Area Guard","https://www.liveatc.net/play/kmtn3_guard.pls","",""
"North America","United States","Baltimore","Maryland","Martin State Airport","KMTN","MTN","KMTN Ground","https://www.liveatc.net/play/kmtn3_gnd.pls","",""
"North America","United States","Baltimore","Maryland","Martin State Airport","KMTN","MTN","KMTN Ground/Tower","https://www.liveatc.net/play/kmtn3_gnd_twr.pls","",""
"North America","United States","Baltimore","Maryland","Martin State Airport","KMTN","MTN","KMTN Tower","https://www.liveatc.net/play/kmtn3_twr.pls","",""
"North America","United States","Camp Springs","Maryland","Joint Base Andrews","KADW","ADW","KADW Del/Gnd/Twr/Misc","https://www.liveatc.net/play/kadw_misc.pls","",""
"North America","United States","Easton","Maryland","Easton/Newnam Field Airport","KESN","ESN","KESN Ground/Tower","https://www.liveatc.net/play/kesn2.pls","",""
"North America","United States","Frederick","Maryland","Frederick Municipal Airport","KFDK","FDK","KFDK ATIS","https://www.liveatc.net/play/kfdk2_atis.pls","",""
"North America","United States","Frederick","Maryland","Frederick Municipal Airport","KFDK","FDK","KFDK Del/Gnd/Twr/CTAF #1","https://www.liveatc.net/play/kfdk2.pls","",""
"North America","United States","Friendly","Maryland","Potomac Airfield","KVKX","VKX","KVKX Area Guard","https://www.liveatc.net/play/kvkx1_guard.pls","","KADW;KDCA"
"North America","United States","Friendly","Maryland","Potomac Airfield","KVKX","VKX","KVKX CTAF","https://www.liveatc.net/play/kvkx1_ctaf.pls","","KADW;KDCA"
"North America","United States","Gaithersburg","Maryland","Montgomery County Airpark","KGAI","GAI","KGAI CTAF/UNICOM","https://www.liveatc.net/play/kgai.pls","",""
"North America","United States","Westminster","Maryland","Carroll County Regional Airport/Jack B Poage Field","KDMW","DMW","KDMW AWOS #2","https://www.liveatc.net/play/kdmw2_awos.pls","",""
"North America","United States","Westminster","Maryland","Carroll County Regional Airport/Jack B Poage Field","KDMW","DMW","KDMW CTAF #2","https://www.liveatc.net/play/kdmw2_122700.pls","",""
"North America","United States","Westminster","Maryland","Carroll County Regional Airport/Jack B Poage Field","KDMW","DMW","KDMW Emergency/Guard #2","https://www.liveatc.net/play/kdmw2_guard.pls","",""
"North America","United States","Bedford","Massachusetts","Laurence G Hanscom Field Airport","KBED","BED","Boston App/Dep (North Sat) #1","https://www.liveatc.net/play/kbed1_app.pls","",""
"North America","United States","Bedford","Massachusetts","Laurence G Hanscom Field Airport","KBED","BED","Boston App/Dep (North Sat) #2","https://www.liveatc.net/play/kbed_murp_app.pls","",""
"North America","United States","Bedford","Massachusetts","Laurence G Hanscom Field Airport","KBED","BED","KBED ATIS #1","https://www.liveatc.net/play/kbed1_atis.pls","",""
"North America","United States","Bedford","Massachusetts","Laurence G Hanscom Field Airport","KBED","BED","KBED ATIS #2","https://www.liveatc.net/play/kbed_murp_atis2.pls","",""
"North America","United States","Bedford","Massachusetts","Laurence G Hanscom Field Airport","KBED","BED","KBED Clearance Delivery","https://www.liveatc.net/play/kbed1_del.pls","",""
"North America","United States","Bedford","Massachusetts","Laurence G Hanscom Field Airport","KBED","BED","KBED Del/Gnd","https://www.liveatc.net/play/kbed1_del_gnd.pls","",""
"North America","United States","Bedford","Massachusetts","Laurence G Hanscom Field Airport","KBED","BED","KBED Gnd/Twr","https://www.liveatc.net/play/kbed1_gnd_twr.pls","",""
"North America","United States","Bedford","Massachusetts","Laurence G Hanscom Field Airport","KBED","BED","KBED Ground","https://www.liveatc.net/play/kbed1_gnd.pls","",""
"North America","United States","Bedford","Massachusetts","Laurence G Hanscom Field Airport","KBED","BED","KBED Tower","https://www.liveatc.net/play/kbed1_twr.pls","",""
"North America","United States","Beverly","Massachusetts","Beverly Municipal Airport","KBVY","BVY","KBVY ATIS","https://www.liveatc.net/play/kbvy_atis.pls","",""
"North America","United States","Beverly","Massachusetts","Beverly Municipal Airport","KBVY","BVY","KBVY Ground","https://www.liveatc.net/play/kbvy_gnd.pls","",""
"North America","United States","Beverly","Massachusetts","Beverly Municipal Airport","KBVY","BVY","KBVY Tower #1","https://www.liveatc.net/play/kbvy.pls","",""
"North America","United States","Beverly","Massachusetts","Beverly Municipal Airport","KBVY","BVY","KBVY Tower #2","https://www.liveatc.net/play/kbvy_twr2.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","Boston App/Dep (North/High)","https://www.liveatc.net/play/kbos1_app_north.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","Boston App/Dep (South)","https://www.liveatc.net/play/kbos1_app_south.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","Boston Approach (Final Vector)","https://www.liveatc.net/play/kbos1_app_fin1.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","Boston Departure (Initial)","https://www.liveatc.net/play/kbos1_dep_133000.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","Boston Flight Watch (FSS)","https://www.liveatc.net/play/kbos_murp_fs.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","KBOS ATIS","https://www.liveatc.net/play/kbos1_atis.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","KBOS Clearance Delivery","https://www.liveatc.net/play/kbos1_del.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","KBOS Gate","https://www.liveatc.net/play/kbos1_gate.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","KBOS Ground","https://www.liveatc.net/play/kbos1_gnd_121900.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","KBOS Massport Gate","https://www.liveatc.net/play/kbos1_massportgate.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","KBOS Tower","https://www.liveatc.net/play/kbos1_twr.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","KBOS Tower (East)","https://www.liveatc.net/play/kbos1_twr_132225.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","KBOS Tower (Heli/Skyways)","https://www.liveatc.net/play/kbos1_twr_heli.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","KBOS Tower (West)","https://www.liveatc.net/play/kbos1_twr_128800.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (ALB22)","https://www.liveatc.net/play/kalb2_zbw_alb22.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (ALB22/CAM39)","https://www.liveatc.net/play/kgfl1_zbw_121350_128325.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (ATH38 High/CT Site)","https://www.liveatc.net/play/kbdl2_zbw_ath_hi.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (ATH38/NY)","https://www.liveatc.net/play/kgfl1_zbw_135325.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (BOS46 High) #1","https://www.liveatc.net/play/zbw_bos46_nh.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (BOS46 High) #2","https://www.liveatc.net/play/zbw_bos46_nh_both.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (BOS46 High) #2","https://www.liveatc.net/play/kbdl2_zbw_bos_hi.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (BOS47 Low)","https://www.liveatc.net/play/kbdl2_zbw_bos_low.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (CAM39)","https://www.liveatc.net/play/kgfl1_zbw_128325.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (CANAN21/BOS46)","https://www.liveatc.net/play/zbw_can21_bos46.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (CON37)","https://www.liveatc.net/play/zbw_con.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (GDM36)","https://www.liveatc.net/play/zbw_gdm.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (GDM36) #2","https://www.liveatc.net/play/zbw_gdm_nh.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (GDM36/CON37) #1","https://www.liveatc.net/play/zbw_gdm_con.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (IGN20)","https://www.liveatc.net/play/zbw20_hvn.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (MPV52/PLB53) #1","https://www.liveatc.net/play/zbw_mpv.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (MPV52/PLB53) #2","https://www.liveatc.net/play/zbw_mpv2.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (PVD34 Low)","https://www.liveatc.net/play/kbdl2_zbw_pvd_low.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (PWL06)","https://www.liveatc.net/play/zbw06_hvn.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (RKA10)","https://www.liveatc.net/play/zbw_remsen.pls","",""
"North America","United States","Boston","Massachusetts","General Edward Lawrence Logan International Airport","KBOS","BOS","ZBW Boston Center (UCA09/ART08)","https://www.liveatc.net/play/zbw_turin.pls","",""
"North America","United States","Chatham","Massachusetts","Chatham Municipal Airport","KCQX","CQX","5B6/KCQX/KPVC CTAF","https://www.liveatc.net/play/khya2_122800.pls","",""
"North America","United States","Falmouth","Massachusetts","Cape Cod Coast Guard Air Station","KFMH","FMH","Boston Approach (Cape North) #1","https://www.liveatc.net/play/kfmh1_app.pls","",""
"North America","United States","Falmouth","Massachusetts","Cape Cod Coast Guard Air Station","KFMH","FMH","Boston Approach (OTIS Arrival)","https://www.liveatc.net/play/kfmh1_app2.pls","",""
"North America","United States","Falmouth","Massachusetts","Cape Cod Coast Guard Air Station","KFMH","FMH","KFMH ATIS","https://www.liveatc.net/play/kfmh1_atis.pls","",""
"North America","United States","Falmouth","Massachusetts","Cape Cod Coast Guard Air Station","KFMH","FMH","KFMH Ground","https://www.liveatc.net/play/kfmh1_gnd.pls","",""
"North America","United States","Falmouth","Massachusetts","Cape Cod Coast Guard Air Station","KFMH","FMH","KFMH Tower","https://www.liveatc.net/play/kfmh1_twr.pls","",""
"North America","United States","Falmouth","Massachusetts","Cape Cod Coast Guard Air Station","KFMH","FMH","ZBW Cape Sector #1","https://www.liveatc.net/play/kfmh1_zbw_cape.pls","",""
"North America","United States","Falmouth","Massachusetts","Cape Cod Coast Guard Air Station","KFMH","FMH","ZNY JOBOC Sector","https://www.liveatc.net/play/kfmh1_zny_joboc.pls","",""
"North America","United States","Fitchburg","Massachusetts","Fitchburg Municipal Airport","KFIT","FIT","KCON/KDAW/KFIT CTAF","https://www.liveatc.net/play/kmht_murp_122700.pls","",""
"North America","United States","Gardner","Massachusetts","Gardner Municipal Airport","KGDM","GDM","KGDM/KORE CTAF","https://www.liveatc.net/play/kgdm.pls","","KFIT"
"North America","United States","Hyannis","Massachusetts","Cape Cod Gateway Airport","KHYA","HYA","Boston Approach (Cape North) #1","https://www.liveatc.net/play/kfmh1_app.pls","",""
"North America","United States","Hyannis","Massachusetts","Cape Cod Gateway Airport","KHYA","HYA","Boston Approach (Cape North) #2","https://www.liveatc.net/play/khya2_app.pls","",""
"North America","United States","Hyannis","Massachusetts","Cape Cod Gateway Airport","KHYA","HYA","KHYA ATIS","https://www.liveatc.net/play/khya2_atis.pls","",""
"North America","United States","Hyannis","Massachusetts","Cape Cod Gateway Airport","KHYA","HYA","KHYA Emergency/Guard","https://www.liveatc.net/play/khya2_121500.pls","",""
"North America","United States","Hyannis","Massachusetts","Cape Cod Gateway Airport","KHYA","HYA","KHYA Gnd/Twr","https://www.liveatc.net/play/khya2_gnd_twr.pls","",""
"North America","United States","Hyannis","Massachusetts","Cape Cod Gateway Airport","KHYA","HYA","KHYA Ground","https://www.liveatc.net/play/khya2_gnd.pls","",""
"North America","United States","Hyannis","Massachusetts","Cape Cod Gateway Airport","KHYA","HYA","KHYA Tower","https://www.liveatc.net/play/khya2_twr.pls","",""
"North America","United States","Hyannis","Massachusetts","Cape Cod Gateway Airport","KHYA","HYA","ZBW Boston Center (ACK17)","https://www.liveatc.net/play/khya2_zbw.pls","",""
"North America","United States","Lawrence","Massachusetts","Lawrence Municipal Airport","KLWM","LWM","KLWM ATIS","https://www.liveatc.net/play/klwm_atis.pls","",""
"North America","United States","Lawrence","Massachusetts","Lawrence Municipal Airport","KLWM","LWM","KLWM Clearance Delivery (Night)","https://www.liveatc.net/play/klwm_del.pls","",""
"North America","United States","Lawrence","Massachusetts","Lawrence Municipal Airport","KLWM","LWM","KLWM Ground","https://www.liveatc.net/play/klwm_gnd.pls","",""
"North America","United States","Lawrence","Massachusetts","Lawrence Municipal Airport","KLWM","LWM","KLWM Ground/Tower","https://www.liveatc.net/play/klwm.pls","",""
"North America","United States","Lawrence","Massachusetts","Lawrence Municipal Airport","KLWM","LWM","KLWM Tower #1","https://www.liveatc.net/play/klwm_twr.pls","",""
"North America","United States","Lawrence","Massachusetts","Lawrence Municipal Airport","KLWM","LWM","KLWM Tower #2","https://www.liveatc.net/play/klwm2_murp_twr.pls","",""
"North America","United States","Nantucket","Massachusetts","Nantucket Memorial Airport","KACK","ACK","KACK App/Dep","https://www.liveatc.net/play/kack_app.pls","",""
"North America","United States","Nantucket","Massachusetts","Nantucket Memorial Airport","KACK","ACK","KACK ATIS","https://www.liveatc.net/play/kack_atis.pls","",""
"North America","United States","Nantucket","Massachusetts","Nantucket Memorial Airport","KACK","ACK","KACK Del/Gnd/Twr","https://www.liveatc.net/play/kack_del_gnd.pls","",""
"North America","United States","Nantucket","Massachusetts","Nantucket Memorial Airport","KACK","ACK","KACK Tower","https://www.liveatc.net/play/kack.pls","",""
"North America","United States","Norwood","Massachusetts","Norwood Municipal Airport","KOWD","OWD","KOWD Ground/Tower","https://www.liveatc.net/play/kowd2.pls","",""
"North America","United States","Orange","Massachusetts","Orange Municipal Airport","KORE","ORE","KGDM/KORE CTAF","https://www.liveatc.net/play/kgdm.pls","",""
"North America","United States","Orange","Massachusetts","Orange Municipal Airport","KORE","ORE","MA/NH CTAF 122.8","https://www.liveatc.net/play/kmht_murp_122800.pls","",""
"North America","United States","Provincetown","Massachusetts","Provincetown Municipal Airport","KPVC","PVC","5B6/KCQX/KPVC CTAF","https://www.liveatc.net/play/khya2_122800.pls","",""
"North America","United States","Springfield/Chicopee","Massachusetts","Westover Air Reserve Base/Metropolitan Airport","KCEF","CEF","KBAF/KCEF Tower","https://www.liveatc.net/play/kbaf1_twr.pls","",""
"North America","United States","Vineyard Haven","Massachusetts","Martha's Vineyard Airport","KMVY","MVY","KMVY Twr/App","https://www.liveatc.net/play/kmvy_twrapp.pls","",""
"North America","United States","Westfield/Springfield","Massachusetts","Barnes Municipal Airport","KBAF","BAF","KBAF ATIS","https://www.liveatc.net/play/kbaf1_atis.pls","",""
"North America","United States","Westfield/Springfield","Massachusetts","Barnes Municipal Airport","KBAF","BAF","KBAF Ground","https://www.liveatc.net/play/kbaf1_gnd.pls","",""
"North America","United States","Westfield/Springfield","Massachusetts","Barnes Municipal Airport","KBAF","BAF","KBAF Ground/Tower","https://www.liveatc.net/play/kbaf1_gnd_twr.pls","",""
